"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more"
"1500000US060374037033","Block Group 3, Census Tract 4037.03, Los Angeles County, California","191","46","21","24","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","14","20","30","24","29","60","50","8","15","9","14","41","31","0","12"
"1500000US060374037211","Block Group 1, Census Tract 4037.21, Los Angeles County, California","456","100","13","20","30","39","0","12","22","30","26","33","26","40","31","42","54","52","0","12","15","13","21","24","38","47","64","43","63","61","17","20","36","33"
"1500000US060374037212","Block Group 2, Census Tract 4037.21, Los Angeles County, California","563","84","42","28","0","12","38","44","9","14","30","26","55","51","26","26","19","21","32","40","34","46","43","32","68","53","52","37","35","29","5","9","75","58"
"1500000US060374037213","Block Group 3, Census Tract 4037.21, Los Angeles County, California","261","64","7","12","12","18","0","12","6","10","0","12","0","12","7","12","0","12","0","12","0","12","42","33","57","38","21","20","61","46","0","12","48","42"
"1500000US060374037214","Block Group 4, Census Tract 4037.21, Los Angeles County, California","326","108","37","34","28","46","0","12","0","12","42","49","7","12","9","13","7","12","9","14","64","57","14","22","65","57","0","12","37","49","7","10","0","12"
"1500000US060374037221","Block Group 1, Census Tract 4037.22, Los Angeles County, California","707","91","0","12","10","15","79","32","60","44","41","33","18","20","51","48","47","51","21","26","120","72","67","46","88","50","52","39","32","33","13","12","8","12"
"1500000US060374037222","Block Group 2, Census Tract 4037.22, Los Angeles County, California","171","42","0","12","0","12","6","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","8","22","19","50","40","14","14","66","34","8","14"
"1500000US060374037223","Block Group 3, Census Tract 4037.22, Los Angeles County, California","850","94","41","33","48","53","36","42","51","42","42","31","51","47","39","43","45","32","26","24","90","55","105","54","79","49","65","42","43","35","36","35","53","42"
"1500000US060374038011","Block Group 1, Census Tract 4038.01, Los Angeles County, California","899","111","11","17","64","66","14","21","33","29","0","12","57","56","26","37","79","67","0","12","86","56","145","77","114","56","100","50","21","23","131","66","18","19"
"1500000US060374038012","Block Group 2, Census Tract 4038.01, Los Angeles County, California","546","96","46","54","0","12","18","22","20","24","0","12","24","28","55","57","0","12","12","17","50","54","30","29","72","54","47","43","60","34","82","46","30","48"
"1500000US060374038013","Block Group 3, Census Tract 4038.01, Los Angeles County, California","164","58","0","12","0","12","0","12","32","51","0","12","9","13","0","12","0","12","6","10","0","12","0","12","52","38","10","17","17","18","23","19","15","21"
"1500000US060374038014","Block Group 4, Census Tract 4038.01, Los Angeles County, California","316","70","0","12","7","10","9","14","12","19","17","18","33","29","34","43","0","12","8","14","41","34","9","14","34","27","17","19","19","23","69","49","7","12"
"1500000US060374038021","Block Group 1, Census Tract 4038.02, Los Angeles County, California","561","98","25","20","10","14","41","40","16","19","0","12","41","41","33","29","34","35","6","10","40","39","45","31","38","44","105","61","42","35","21","18","64","41"
"1500000US060374038022","Block Group 2, Census Tract 4038.02, Los Angeles County, California","313","72","27","20","18","19","9","14","0","12","0","12","56","50","8","14","0","12","0","12","20","21","35","24","9","14","18","21","52","36","52","33","9","16"
"1500000US060374038023","Block Group 3, Census Tract 4038.02, Los Angeles County, California","1044","124","11","16","28","25","36","39","90","68","9","13","23","22","33","28","85","60","26","22","97","73","116","63","193","84","72","44","106","64","104","62","15","17"
"1500000US060374039011","Block Group 1, Census Tract 4039.01, Los Angeles County, California","246","54","0","12","8","12","0","12","24","30","6","9","0","12","4","6","5","8","17","25","12","14","22","12","44","28","38","23","12","11","16","19","38","22"
"1500000US060374039012","Block Group 2, Census Tract 4039.01, Los Angeles County, California","294","62","7","11","8","14","11","12","0","12","8","12","0","12","6","11","7","11","0","12","50","30","22","17","77","44","14","13","26","20","26","28","32","24"
"1500000US060374039013","Block Group 3, Census Tract 4039.01, Los Angeles County, California","371","63","19","17","5","8","14","16","13","14","24","28","0","12","31","40","0","12","11","15","33","20","34","19","51","25","28","25","31","20","43","27","34","49"
"1500000US060374039021","Block Group 1, Census Tract 4039.02, Los Angeles County, California","679","103","12","19","25","35","0","12","18","21","21","26","54","53","23","26","46","51","8","13","61","60","45","37","84","39","104","76","64","45","72","44","42","34"
"1500000US060374039022","Block Group 2, Census Tract 4039.02, Los Angeles County, California","256","70","0","12","0","12","0","12","0","12","0","12","10","16","0","12","13","18","0","12","17","20","37","27","8","14","40","51","69","48","9","13","53","48"
"1500000US060374039023","Block Group 3, Census Tract 4039.02, Los Angeles County, California","559","102","6","10","10","15","0","12","20","16","25","23","34","44","36","40","10","16","26","38","13","14","97","55","38","29","96","56","62","44","78","41","8","14"
"1500000US060374040001","Block Group 1, Census Tract 4040, Los Angeles County, California","305","59","0","12","0","12","9","15","9","15","0","12","16","25","0","12","9","15","33","38","10","17","12","14","47","40","27","35","67","52","52","58","14","21"
"1500000US060374040002","Block Group 2, Census Tract 4040, Los Angeles County, California","201","59","40","48","9","17","10","16","0","12","0","12","3","7","9","15","0","12","0","12","1","9","6","12","59","44","46","42","12","21","6","12","0","12"
"1500000US060374040003","Block Group 3, Census Tract 4040, Los Angeles County, California","233","66","0","12","0","12","0","12","0","12","10","16","28","43","0","12","0","12","0","12","0","12","32","27","79","53","24","28","11","19","25","23","24","27"
"1500000US060374040004","Block Group 4, Census Tract 4040, Los Angeles County, California","560","111","42","41","37","55","6","14","40","48","20","23","21","30","35","39","15","22","0","12","14","22","45","46","67","41","92","64","64","55","49","51","13","21"
"1500000US060374041001","Block Group 1, Census Tract 4041, Los Angeles County, California","310","72","0","12","0","12","8","13","9","14","0","12","48","58","45","44","19","32","26","40","14","16","0","12","49","32","86","55","6","12","0","12","0","12"
"1500000US060374041002","Block Group 2, Census Tract 4041, Los Angeles County, California","285","79","0","12","0","12","0","12","8","14","25","40","9","14","0","12","5","9","0","12","16","19","63","46","83","54","42","32","8","12","20","21","6","11"
"1500000US060374041003","Block Group 3, Census Tract 4041, Los Angeles County, California","637","88","8","14","0","12","43","47","0","12","34","41","45","45","23","20","71","58","0","12","86","62","111","61","83","42","75","50","32","40","26","25","0","12"
"1500000US060374041004","Block Group 4, Census Tract 4041, Los Angeles County, California","226","66","0","12","0","12","0","12","42","38","0","12","10","15","0","12","0","12","28","23","0","12","52","51","40","48","47","38","0","12","7","12","0","12"
"1500000US060374042011","Block Group 1, Census Tract 4042.01, Los Angeles County, California","436","88","79","43","19","30","30","26","25","31","49","44","19","23","35","37","0","12","8","12","36","40","33","25","37","28","26","31","33","26","7","14","0","12"
"1500000US060374042012","Block Group 2, Census Tract 4042.01, Los Angeles County, California","551","80","0","12","38","36","0","12","46","49","13","19","0","12","15","19","30","28","28","32","63","40","27","28","70","46","67","46","68","47","43","41","43","36"
"1500000US060374042021","Block Group 1, Census Tract 4042.02, Los Angeles County, California","348","49","30","24","43","27","8","9","13","12","8","11","45","32","0","12","23","18","0","12","48","32","41","31","50","24","16","14","18","14","5","9","0","12"
"1500000US060374042022","Block Group 2, Census Tract 4042.02, Los Angeles County, California","383","44","0","12","0","12","0","12","4","7","19","21","14","19","12","14","5","8","23","21","25","23","60","38","50","26","51","28","45","26","56","33","19","16"
"1500000US060374043011","Block Group 1, Census Tract 4043.01, Los Angeles County, California","308","75","17","15","11","16","8","13","14","21","38","39","0","12","42","30","0","12","39","46","38","32","22","30","14","16","47","38","9","14","9","15","0","12"
"1500000US060374043012","Block Group 2, Census Tract 4043.01, Los Angeles County, California","407","65","0","12","14","17","16","20","53","35","15","17","39","42","40","35","15","16","0","12","53","46","53","35","61","52","9","15","39","34","0","12","0","12"
"1500000US060374043013","Block Group 3, Census Tract 4043.01, Los Angeles County, California","403","84","15","16","20","23","10","14","9","14","53","49","9","14","10","17","8","13","35","38","48","54","34","39","48","29","29","24","50","43","25","24","0","12"
"1500000US060374043014","Block Group 4, Census Tract 4043.01, Los Angeles County, California","268","71","11","17","57","50","19","21","23","21","37","42","0","12","8","12","9","14","10","16","32","28","23","24","17","21","14","17","8","13","0","12","0","12"
"1500000US060374043021","Block Group 1, Census Tract 4043.02, Los Angeles County, California","365","55","0","12","0","12","15","18","23","29","10","8","0","12","0","12","46","40","12","13","14","14","60","44","55","36","75","46","19","27","36","27","0","12"
"1500000US060374043022","Block Group 2, Census Tract 4043.02, Los Angeles County, California","207","51","4","7","5","8","0","12","0","12","0","12","11","12","22","25","14","21","0","12","9","11","22","17","55","33","14","15","42","28","9","11","0","12"
"1500000US060374044011","Block Group 1, Census Tract 4044.01, Los Angeles County, California","228","54","5","7","0","12","0","12","9","10","21","13","17","26","5","8","24","28","22","27","12","18","35","20","0","12","54","35","13","14","0","12","11","12"
"1500000US060374044012","Block Group 2, Census Tract 4044.01, Los Angeles County, California","444","61","20","23","11","16","5","7","28","32","30","29","18","20","0","12","44","35","20","24","61","38","43","33","61","43","57","37","11","12","35","32","0","12"
"1500000US060374044013","Block Group 3, Census Tract 4044.01, Los Angeles County, California","294","53","0","12","0","12","4","7","0","12","8","9","0","12","0","12","5","7","20","22","21","16","62","35","68","39","90","47","11","11","5","8","0","12"
"1500000US060374044021","Block Group 1, Census Tract 4044.02, Los Angeles County, California","328","90","0","12","15","24","2","6","0","12","3","5","0","12","0","12","33","32","0","12","35","38","49","53","85","51","68","49","3","9","7","12","28","35"
"1500000US060374044022","Block Group 2, Census Tract 4044.02, Los Angeles County, California","283","86","9","16","14","24","0","12","4","6","0","12","10","11","20","17","12","14","0","12","81","60","25","29","13","19","40","29","5","9","8","13","42","42"
"1500000US060374044023","Block Group 3, Census Tract 4044.02, Los Angeles County, California","258","92","32","44","0","12","2","8","17","29","0","12","8","13","6","16","0","12","46","50","8","14","21","32","24","30","29","43","17","20","11","18","37","42"
"1500000US060374044024","Block Group 4, Census Tract 4044.02, Los Angeles County, California","233","86","6","9","0","12","0","12","40","34","12","16","4","7","0","12","28","48","0","12","25","22","50","57","34","28","24","39","10","16","0","12","0","12"
"1500000US060374045011","Block Group 1, Census Tract 4045.01, Los Angeles County, California","671","29","5","8","19","23","42","32","54","46","28","27","42","29","26","27","26","28","42","31","114","50","72","46","102","40","47","32","44","31","8","12","0","12"
"1500000US060374045031","Block Group 1, Census Tract 4045.03, Los Angeles County, California","711","51","3","7","44","37","19","22","31","31","29","27","6","9","12","14","32","30","0","12","90","43","75","35","148","52","95","40","46","26","59","35","22","19"
"1500000US060374045041","Block Group 1, Census Tract 4045.04, Los Angeles County, California","667","88","21","34","19","30","19","30","11","16","16","25","88","60","8","12","54","45","39","35","40","32","107","66","90","45","94","54","52","46","0","12","9","14"
"1500000US060374045042","Block Group 2, Census Tract 4045.04, Los Angeles County, California","629","83","39","38","36","46","0","12","27","34","27","31","73","56","71","55","22","27","36","44","26","31","62","40","152","78","10","13","18","21","23","23","7","11"
"1500000US060374046001","Block Group 1, Census Tract 4046, Los Angeles County, California","289","29","13","7","18","13","25","18","9","10","8","6","10","7","15","17","25","19","9","7","17","12","26","14","25","16","37","20","18","14","22","18","12","8"
"1500000US060374046002","Block Group 2, Census Tract 4046, Los Angeles County, California","103","28","3","5","0","12","0","12","0","12","4","4","9","7","2","4","0","12","0","12","3","4","8","11","33","23","17","13","2","5","9","9","13","17"
"1500000US060374047011","Block Group 1, Census Tract 4047.01, Los Angeles County, California","477","101","13","17","0","12","0","12","37","35","41","49","14","16","8","13","10","17","17","20","45","48","44","43","124","63","49","49","13","15","18","23","44","35"
